#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DSCC1	MYBL2	9606.ENSP00000322180	9606.ENSP00000217026	0	0	0	0	0.350	0.066	0	0.143	0.434
DSCC1	ORC6	9606.ENSP00000322180	9606.ENSP00000219097	0	0	0	0	0.489	0	0	0	0.489
DSCC1	MND1	9606.ENSP00000322180	9606.ENSP00000240488	0	0	0	0	0.549	0	0	0	0.549
DSCC1	PKMYT1	9606.ENSP00000322180	9606.ENSP00000262300	0	0	0	0	0.294	0	0	0.465	0.606
DSCC1	GINS1	9606.ENSP00000322180	9606.ENSP00000262460	0	0	0	0	0.840	0.139	0	0.238	0.886
DSCC1	NUF2	9606.ENSP00000322180	9606.ENSP00000271452	0	0	0	0	0.643	0	0	0	0.643
DSCC1	TPX2	9606.ENSP00000322180	9606.ENSP00000300403	0	0	0	0	0.603	0	0	0.183	0.662
DSCC1	SKA3	9606.ENSP00000322180	9606.ENSP00000319417	0	0	0	0	0.541	0	0	0	0.541
DSCC1	UHRF1	9606.ENSP00000322180	9606.ENSP00000479617	0	0	0	0	0.353	0	0	0.118	0.405
DSCC1	ERCC6L	9606.ENSP00000322180	9606.ENSP00000334675	0	0	0	0	0.345	0.071	0	0.134	0.427
DSCC1	ECT2	9606.ENSP00000322180	9606.ENSP00000376457	0	0	0	0	0.361	0	0	0.180	0.454
DSCC1	RAD54B	9606.ENSP00000322180	9606.ENSP00000336606	0	0	0	0	0.365	0.102	0	0.124	0.457
DSCC1	PIF1	9606.ENSP00000322180	9606.ENSP00000328174	0	0	0	0	0.108	0.159	0	0.338	0.461
DSCC1	UBE2T	9606.ENSP00000322180	9606.ENSP00000356243	0	0	0	0	0.430	0	0	0.112	0.472
DSCC1	MCMDC2	9606.ENSP00000322180	9606.ENSP00000413632	0	0	0	0	0.458	0.065	0	0.061	0.482
DSCC1	NDUFA4L2	9606.ENSP00000322180	9606.ENSP00000377411	0	0	0	0	0	0	0	0.499	0.499
DSCC1	TOP2A	9606.ENSP00000322180	9606.ENSP00000411532	0	0	0	0	0.626	0	0	0.141	0.665
DSCC1	UBE2C	9606.ENSP00000322180	9606.ENSP00000348838	0	0	0	0	0.620	0	0	0.162	0.668
DSCC1	MCM10	9606.ENSP00000322180	9606.ENSP00000418268	0	0	0	0	0.608	0	0	0.401	0.755
DSCC1	RFC3	9606.ENSP00000322180	9606.ENSP00000369411	0	0	0	0	0.466	0.813	0.900	0.819	0.997
DSEL	GABRE	9606.ENSP00000310565	9606.ENSP00000359353	0	0	0	0	0	0	0	0.629	0.629
DSG3	KRT15	9606.ENSP00000257189	9606.ENSP00000254043	0	0	0	0	0.123	0	0	0.373	0.427
DSG3	TRIM29	9606.ENSP00000257189	9606.ENSP00000343129	0	0	0	0	0.142	0	0	0.353	0.421
DSG3	KLK7	9606.ENSP00000257189	9606.ENSP00000375683	0	0	0	0	0.109	0	0	0.413	0.454
DSG3	PERP	9606.ENSP00000257189	9606.ENSP00000397157	0	0	0	0	0.062	0	0.600	0.390	0.751
DSG3	EVPL	9606.ENSP00000257189	9606.ENSP00000301607	0	0	0	0	0	0.057	0	0.826	0.829
DSG3	PKP1	9606.ENSP00000257189	9606.ENSP00000263946	0	0	0	0	0.121	0.163	0.600	0.910	0.970
DTNA	SSPN	9606.ENSP00000470152	9606.ENSP00000242729	0	0	0	0	0.062	0	0	0.771	0.776
DTNA	SGCA	9606.ENSP00000470152	9606.ENSP00000262018	0	0	0	0	0.062	0	0	0.748	0.754
DTNA	KCNMA1	9606.ENSP00000470152	9606.ENSP00000286628	0	0	0	0	0.097	0	0	0.409	0.444
DTNA	SYNM	9606.ENSP00000470152	9606.ENSP00000336775	0	0	0	0	0.096	0.270	0	0.978	0.984
DTNA	SYNE1	9606.ENSP00000470152	9606.ENSP00000356224	0	0	0	0	0.083	0.158	0	0.454	0.542
DTNA	MYO1A	9606.ENSP00000470152	9606.ENSP00000393392	0	0	0	0	0	0	0	0.471	0.471
DTNA	SGCE	9606.ENSP00000470152	9606.ENSP00000398930	0	0	0	0	0.062	0	0	0.601	0.610
DTNA	LDB3	9606.ENSP00000470152	9606.ENSP00000401437	0	0	0	0	0.085	0	0	0.651	0.667
DTNA	NOS1	9606.ENSP00000470152	9606.ENSP00000477999	0	0	0	0	0.071	0	0	0.534	0.550
DUSP14	RASGRP4	9606.ENSP00000477653	9606.ENSP00000479844	0	0	0	0	0	0.235	0	0.296	0.439
DUSP15	RHBDF2	9606.ENSP00000341658	9606.ENSP00000322775	0	0	0	0	0.063	0	0	0.428	0.441
DUSP2	DUSP4	9606.ENSP00000288943	9606.ENSP00000240100	0	0	0	0.929	0	0	0.900	0.777	0.905
DUSP2	FOSB	9606.ENSP00000288943	9606.ENSP00000245919	0	0	0	0	0.142	0.139	0	0.272	0.415
DUSP2	EPM2A	9606.ENSP00000288943	9606.ENSP00000356489	0	0	0	0	0	0	0	0.445	0.445
DUSP2	MAPK10	9606.ENSP00000288943	9606.ENSP00000352157	0	0	0	0	0	0.154	0.600	0.128	0.679
DUSP27	SLC36A1	9606.ENSP00000354483	9606.ENSP00000243389	0	0	0	0	0.049	0	0	0.690	0.692
DUSP27	MRVI1	9606.ENSP00000354483	9606.ENSP00000412130	0	0	0	0	0	0	0	0.621	0.621
DUSP4	ETV4	9606.ENSP00000240100	9606.ENSP00000321835	0	0	0	0	0.097	0	0	0.395	0.431
DUSP4	HPGDS	9606.ENSP00000240100	9606.ENSP00000295256	0	0	0	0	0	0.056	0	0.435	0.443
DUSP4	FOSL1	9606.ENSP00000240100	9606.ENSP00000310170	0	0	0	0	0.108	0.139	0	0.341	0.450
DUSP4	PHLDA1	9606.ENSP00000240100	9606.ENSP00000266671	0	0	0	0	0.097	0	0	0.470	0.501
DUSP4	PTGDR	9606.ENSP00000240100	9606.ENSP00000303424	0	0	0	0	0	0.056	0	0.499	0.506
DUSP4	NKD1	9606.ENSP00000240100	9606.ENSP00000268459	0	0	0	0	0	0	0	0.555	0.555
DUSP4	PTGDS	9606.ENSP00000240100	9606.ENSP00000360687	0	0	0	0	0	0	0	0.579	0.579
DUSP4	PTPRR	9606.ENSP00000240100	9606.ENSP00000283228	0	0	0	0	0.049	0.070	0	0.635	0.649
DUSP4	MAPK10	9606.ENSP00000240100	9606.ENSP00000352157	0	0	0	0	0	0.154	0.600	0.260	0.727
DUSP4	PTPN21	9606.ENSP00000240100	9606.ENSP00000452414	0	0	0	0	0.049	0.070	0	0.724	0.734
DYNC1I1	NR3C1	9606.ENSP00000320130	9606.ENSP00000231509	0	0	0	0	0	0.182	0.900	0	0.914
DYNC1I1	TUBB4A	9606.ENSP00000320130	9606.ENSP00000264071	0	0	0	0	0.172	0.156	0.600	0.120	0.721
DYNC1I1	GPM6A	9606.ENSP00000320130	9606.ENSP00000280187	0	0	0	0	0.172	0	0	0.414	0.494
DYNC1I1	RILP	9606.ENSP00000320130	9606.ENSP00000301336	0	0	0	0	0	0	0.800	0	0.800
DYNC1I1	MAPT	9606.ENSP00000320130	9606.ENSP00000340820	0	0	0	0	0.171	0.368	0	0.158	0.521
DYNC1I1	NDE1	9606.ENSP00000320130	9606.ENSP00000379643	0	0	0	0	0	0.564	0	0.258	0.662
DYNC1I1	TUBAL3	9606.ENSP00000320130	9606.ENSP00000369784	0	0	0	0	0.051	0.104	0.600	0.146	0.670
DYNC1I1	KIF5A	9606.ENSP00000320130	9606.ENSP00000408979	0	0	0	0	0.176	0.346	0	0.481	0.696
DYNC1I1	TUBB3	9606.ENSP00000320130	9606.ENSP00000320295	0	0	0	0	0.087	0.343	0.600	0.044	0.739
DYNC1I1	KIF5C	9606.ENSP00000320130	9606.ENSP00000393379	0	0	0	0	0.160	0.346	0	0.574	0.745
DYNC1I1	PGR	9606.ENSP00000320130	9606.ENSP00000325120	0	0	0	0	0.064	0.077	0.900	0	0.906
DYNC1I1	NR3C2	9606.ENSP00000320130	9606.ENSP00000350815	0	0	0	0	0.062	0.077	0.900	0.071	0.908
E2F1	NGFR	9606.ENSP00000345571	9606.ENSP00000172229	0	0	0	0	0.065	0	0.900	0.108	0.909
E2F1	MYBL2	9606.ENSP00000345571	9606.ENSP00000217026	0	0	0	0	0.546	0.365	0	0.498	0.842
E2F1	KAT2A	9606.ENSP00000345571	9606.ENSP00000225916	0	0	0	0	0.096	0.718	0	0.550	0.875
E2F1	PKMYT1	9606.ENSP00000345571	9606.ENSP00000262300	0	0	0	0	0.540	0	0	0.239	0.635
E2F1	KAT2B	9606.ENSP00000345571	9606.ENSP00000263754	0	0	0	0	0.062	0.785	0.900	0.444	0.987
E2F1	UBE2S	9606.ENSP00000345571	9606.ENSP00000264552	0	0	0	0	0.213	0.070	0	0.454	0.566
E2F1	LEF1	9606.ENSP00000345571	9606.ENSP00000265165	0	0	0	0	0	0.297	0	0.460	0.605
E2F1	TPX2	9606.ENSP00000345571	9606.ENSP00000300403	0	0	0	0	0.346	0	0	0.150	0.420
E2F1	PTGDR	9606.ENSP00000345571	9606.ENSP00000303424	0	0	0	0	0	0	0.900	0.123	0.908
E2F1	E2F7	9606.ENSP00000345571	9606.ENSP00000323246	0	0	0	0.564	0.230	0.270	0.900	0.577	0.953
E2F1	PMAIP1	9606.ENSP00000345571	9606.ENSP00000326119	0	0	0	0	0.073	0	0.900	0.307	0.930
E2F1	NDN	9606.ENSP00000345571	9606.ENSP00000332643	0	0	0	0	0.063	0.592	0.900	0.872	0.994
E2F1	MEF2C	9606.ENSP00000345571	9606.ENSP00000340874	0	0	0	0	0	0	0.900	0.103	0.906
E2F1	MCM10	9606.ENSP00000345571	9606.ENSP00000418268	0	0	0	0	0.230	0	0	0.277	0.420
E2F1	TOP2A	9606.ENSP00000345571	9606.ENSP00000411532	0	0	0	0	0.296	0	0	0.232	0.436
E2F1	RECQL4	9606.ENSP00000345571	9606.ENSP00000482313	0	0	0	0	0.417	0	0	0.113	0.461
E2F1	UBE2C	9606.ENSP00000345571	9606.ENSP00000348838	0	0	0	0	0.342	0.070	0	0.203	0.469
E2F1	TP73	9606.ENSP00000345571	9606.ENSP00000367545	0	0	0	0	0.089	0.486	0	0.412	0.700
E2F1	MYC	9606.ENSP00000345571	9606.ENSP00000479618	0	0	0	0	0.088	0	0.900	0.707	0.971
E2F7	MYBL2	9606.ENSP00000323246	9606.ENSP00000217026	0	0	0	0	0.377	0.176	0	0.484	0.712
E2F7	MND1	9606.ENSP00000323246	9606.ENSP00000240488	0	0	0	0	0.464	0	0	0.182	0.543
E2F7	TICRR	9606.ENSP00000323246	9606.ENSP00000268138	0	0	0	0	0.540	0	0	0.108	0.572
E2F7	NUF2	9606.ENSP00000323246	9606.ENSP00000271452	0	0	0	0	0.551	0	0	0.108	0.583
E2F7	PTPRR	9606.ENSP00000323246	9606.ENSP00000283228	0	0	0	0	0.062	0	0	0.448	0.460
E2F7	TPX2	9606.ENSP00000323246	9606.ENSP00000300403	0	0	0	0	0.543	0	0	0.068	0.556
E2F7	SKA3	9606.ENSP00000323246	9606.ENSP00000319417	0	0	0	0	0.533	0	0	0	0.533
E2F7	UHRF1	9606.ENSP00000323246	9606.ENSP00000479617	0	0	0	0	0.253	0	0	0.233	0.403
E2F7	HJURP	9606.ENSP00000323246	9606.ENSP00000414109	0	0	0	0	0.415	0	0	0.048	0.419
E2F7	MYC	9606.ENSP00000323246	9606.ENSP00000479618	0	0	0	0	0.098	0	0	0.534	0.561
E2F7	TOP2A	9606.ENSP00000323246	9606.ENSP00000411532	0	0	0	0	0.573	0	0	0.193	0.641
E2F7	MCM10	9606.ENSP00000323246	9606.ENSP00000418268	0	0	0	0	0.540	0	0	0.312	0.670
E2F7	UBE2C	9606.ENSP00000323246	9606.ENSP00000348838	0	0	0	0	0.594	0.070	0	0.223	0.681
EBF1	LEF1	9606.ENSP00000322898	9606.ENSP00000265165	0	0	0	0	0	0	0	0.609	0.609
EBF1	KIT	9606.ENSP00000322898	9606.ENSP00000288135	0	0	0	0	0	0	0	0.405	0.405
EBF1	ITGAL	9606.ENSP00000322898	9606.ENSP00000349252	0	0	0	0	0	0	0	0.402	0.402
EBF1	MEF2C	9606.ENSP00000322898	9606.ENSP00000340874	0	0	0	0	0.096	0	0	0.383	0.418
EBF1	SCD	9606.ENSP00000322898	9606.ENSP00000359380	0	0	0	0	0	0.197	0	0.314	0.426
EBF1	RHOH	9606.ENSP00000322898	9606.ENSP00000371219	0	0	0	0	0	0.072	0	0.414	0.432
EBF1	MEIS2	9606.ENSP00000322898	9606.ENSP00000453793	0	0	0	0	0.062	0	0	0.429	0.441
EBF1	PTPRC	9606.ENSP00000322898	9606.ENSP00000411355	0	0	0	0	0.052	0	0	0.454	0.460
EBF1	IGLL5	9606.ENSP00000322898	9606.ENSP00000431254	0	0	0	0	0	0	0	0.477	0.477
EBF1	TMTC1	9606.ENSP00000322898	9606.ENSP00000442046	0	0	0	0	0.063	0	0	0.493	0.505
EBF1	SPIB	9606.ENSP00000322898	9606.ENSP00000471921	0	0	0	0	0.049	0	0	0.503	0.507
EBF1	P2RY8	9606.ENSP00000322898	9606.ENSP00000370697	0	0	0	0	0	0	0	0.517	0.517
EBF1	POU2AF1	9606.ENSP00000322898	9606.ENSP00000376786	0	0	0	0	0	0	0	0.518	0.518
EBF1	GFI1	9606.ENSP00000322898	9606.ENSP00000359357	0	0	0	0	0.063	0.105	0	0.498	0.542
EBF1	IRF4	9606.ENSP00000322898	9606.ENSP00000370343	0	0	0	0	0	0	0	0.566	0.566
EBF1	IKZF1	9606.ENSP00000322898	9606.ENSP00000331614	0	0	0	0	0	0.078	0	0.754	0.764
EBF1	IKZF3	9606.ENSP00000322898	9606.ENSP00000344544	0	0	0	0	0	0.078	0	0.767	0.775
EBF1	PAX5	9606.ENSP00000322898	9606.ENSP00000350844	0	0	0	0	0.079	0.213	0	0.871	0.898
ECT2	TRIP13	9606.ENSP00000376457	9606.ENSP00000166345	0	0	0	0	0.607	0	0	0.135	0.646
ECT2	NUF2	9606.ENSP00000376457	9606.ENSP00000271452	0	0	0	0	0.732	0	0	0.322	0.811
ECT2	MYL9	9606.ENSP00000376457	9606.ENSP00000279022	0	0	0	0	0	0.295	0	0.397	0.557
ECT2	GPM6A	9606.ENSP00000376457	9606.ENSP00000280187	0	0	0	0	0	0	0	0.475	0.475
ECT2	TPX2	9606.ENSP00000376457	9606.ENSP00000300403	0	0	0	0	0.822	0	0	0.321	0.874
ECT2	GPM6B	9606.ENSP00000376457	9606.ENSP00000316861	0	0	0	0	0	0	0	0.642	0.642
ECT2	SKA3	9606.ENSP00000376457	9606.ENSP00000319417	0	0	0	0	0.732	0.198	0	0	0.776
ECT2	UBE2C	9606.ENSP00000376457	9606.ENSP00000348838	0	0	0	0	0.706	0	0	0.252	0.771
ECT2	IQGAP3	9606.ENSP00000376457	9606.ENSP00000354451	0	0	0	0	0.261	0	0	0.221	0.400
ECT2	KIF14	9606.ENSP00000376457	9606.ENSP00000356319	0	0	0	0	0.621	0.283	0	0.342	0.806
ECT2	RFC3	9606.ENSP00000376457	9606.ENSP00000369411	0	0	0	0	0.315	0.270	0	0.186	0.557
ECT2	NLGN4X	9606.ENSP00000376457	9606.ENSP00000370485	0	0	0	0	0	0	0	0.461	0.461
ECT2	RHOH	9606.ENSP00000376457	9606.ENSP00000371219	0	0	0	0	0.062	0.213	0	0.254	0.401
ECT2	KIF18B	9606.ENSP00000376457	9606.ENSP00000465992	0	0	0	0	0.267	0.059	0	0.200	0.400
ECT2	MCM10	9606.ENSP00000376457	9606.ENSP00000418268	0	0	0	0	0.529	0	0	0.053	0.535
ECT2	HJURP	9606.ENSP00000376457	9606.ENSP00000414109	0	0	0	0	0.412	0	0	0.375	0.617
ECT2	UHRF1	9606.ENSP00000376457	9606.ENSP00000479617	0	0	0	0	0.691	0	0	0	0.691
ECT2	TOP2A	9606.ENSP00000376457	9606.ENSP00000411532	0	0	0	0	0.882	0.270	0	0.368	0.941
EDAR	NGFR	9606.ENSP00000258443	9606.ENSP00000172229	0	0	0	0	0	0	0	0.456	0.456
EDAR	GREM2	9606.ENSP00000258443	9606.ENSP00000318650	0	0	0	0	0	0	0	0.409	0.408
EDAR	LEF1	9606.ENSP00000258443	9606.ENSP00000265165	0	0	0	0	0.062	0	0	0.506	0.516
EDAR	MSX1	9606.ENSP00000258443	9606.ENSP00000372170	0	0	0	0	0	0	0	0.560	0.560
EDAR	SHH	9606.ENSP00000258443	9606.ENSP00000297261	0	0	0	0	0	0	0	0.572	0.572
EDIL3	TMCC3	9606.ENSP00000296591	9606.ENSP00000261226	0	0	0	0	0	0	0	0.653	0.653
EDIL3	HAPLN1	9606.ENSP00000296591	9606.ENSP00000274341	0	0	0	0	0.123	0	0	0.749	0.770
EDIL3	MEF2C	9606.ENSP00000296591	9606.ENSP00000340874	0	0	0	0	0	0	0	0.435	0.435
EDIL3	SSBP2	9606.ENSP00000296591	9606.ENSP00000483921	0	0	0	0	0	0	0	0.461	0.461
EDIL3	ZNF469	9606.ENSP00000296591	9606.ENSP00000402343	0	0	0	0	0	0	0	0.542	0.542
EDIL3	HAPLN3	9606.ENSP00000296591	9606.ENSP00000352606	0	0	0	0	0	0	0	0.570	0.570
EDIL3	ITGB3	9606.ENSP00000296591	9606.ENSP00000452786	0	0	0	0	0	0	0.900	0.398	0.937
EDN2	LIF	9606.ENSP00000361668	9606.ENSP00000249075	0	0	0	0	0.083	0	0	0.447	0.472
EDN2	LIFR	9606.ENSP00000361668	9606.ENSP00000263409	0	0	0	0	0	0	0	0.517	0.517
EDN2	NMU	9606.ENSP00000361668	9606.ENSP00000264218	0	0	0	0	0	0	0.500	0	0.499
EDN2	EDNRA	9606.ENSP00000361668	9606.ENSP00000315011	0	0	0	0	0	0	0.900	0.961	0.996
EDN2	EDN3	9606.ENSP00000361668	9606.ENSP00000337128	0	0	0	0.772	0	0	0.800	0.920	0.841
EDN2	SSTR2	9606.ENSP00000361668	9606.ENSP00000350198	0	0	0	0	0	0	0.600	0.127	0.636
EDN2	NPY1R	9606.ENSP00000361668	9606.ENSP00000354652	0	0	0	0	0	0	0.600	0	0.600
EDN2	LCN2	9606.ENSP00000361668	9606.ENSP00000362108	0	0	0	0	0.071	0	0	0.387	0.406
EDN2	GCG	9606.ENSP00000361668	9606.ENSP00000387662	0	0	0	0	0	0	0.500	0	0.499
EDN2	SAA1	9606.ENSP00000361668	9606.ENSP00000384906	0	0	0	0	0	0	0.500	0	0.499
EDN2	NMB	9606.ENSP00000361668	9606.ENSP00000378089	0	0	0	0	0	0	0.500	0.103	0.532
EDN2	GABBR1	9606.ENSP00000361668	9606.ENSP00000366233	0	0	0	0	0	0	0.600	0	0.600
EDN2	HTR1D	9606.ENSP00000361668	9606.ENSP00000363748	0	0	0	0	0	0	0.600	0	0.600
EDN2	EDNRB	9606.ENSP00000361668	9606.ENSP00000366416	0	0	0	0	0	0	0.900	0.921	0.991
EDN3	NMU	9606.ENSP00000337128	9606.ENSP00000264218	0	0	0	0	0	0	0.500	0.081	0.520
EDN3	FGF2	9606.ENSP00000337128	9606.ENSP00000264498	0	0	0	0	0	0	0	0.403	0.403
EDN3	KIT	9606.ENSP00000337128	9606.ENSP00000288135	0	0	0	0	0.062	0	0	0.528	0.539
EDN3	EDNRA	9606.ENSP00000337128	9606.ENSP00000315011	0	0	0	0	0	0.213	0.900	0.989	0.999
EDN3	MC1R	9606.ENSP00000337128	9606.ENSP00000451605	0	0	0	0	0	0	0	0.453	0.453
EDN3	GFRA1	9606.ENSP00000337128	9606.ENSP00000347591	0	0	0	0	0	0	0	0.457	0.457
EDN3	SAA1	9606.ENSP00000337128	9606.ENSP00000384906	0	0	0	0	0	0	0.500	0	0.499
EDN3	PHACTR3	9606.ENSP00000337128	9606.ENSP00000360054	0	0	0	0	0	0	0	0.526	0.526
EDN3	NMB	9606.ENSP00000337128	9606.ENSP00000378089	0	0	0	0	0	0	0.500	0.137	0.550
EDN3	GCG	9606.ENSP00000337128	9606.ENSP00000387662	0	0	0	0	0.129	0	0.500	0.067	0.558
EDN3	NPY1R	9606.ENSP00000337128	9606.ENSP00000354652	0	0	0	0	0	0	0.600	0	0.600
EDN3	SSTR2	9606.ENSP00000337128	9606.ENSP00000350198	0	0	0	0	0	0	0.600	0	0.600
EDN3	GABBR1	9606.ENSP00000337128	9606.ENSP00000366233	0	0	0	0	0	0	0.600	0.049	0.603
EDN3	HTR1D	9606.ENSP00000337128	9606.ENSP00000363748	0	0	0	0	0	0	0.600	0.072	0.612
EDN3	GDNF	9606.ENSP00000337128	9606.ENSP00000409007	0	0	0	0	0	0	0	0.634	0.634
EDN3	SOX10	9606.ENSP00000337128	9606.ENSP00000380093	0	0	0	0	0.079	0	0	0.792	0.801
EDN3	EDNRB	9606.ENSP00000337128	9606.ENSP00000366416	0	0	0	0	0.065	0.462	0.900	0.991	0.999
EDNRA	GNA11	9606.ENSP00000315011	9606.ENSP00000078429	0	0	0	0	0.065	0.353	0.900	0.109	0.938
EDNRA	PTGIS	9606.ENSP00000315011	9606.ENSP00000244043	0	0	0	0	0.062	0	0	0.401	0.414
EDNRA	SST	9606.ENSP00000315011	9606.ENSP00000287641	0	0	0	0	0	0	0.600	0.194	0.663
EDNRA	NKX3-2	9606.ENSP00000315011	9606.ENSP00000371875	0	0	0	0	0	0.056	0	0.403	0.413
EDNRA	HAND2	9606.ENSP00000315011	9606.ENSP00000352565	0	0	0	0	0.098	0	0	0.468	0.500
EDNRA	VEGFA	9606.ENSP00000315011	9606.ENSP00000478570	0	0	0	0	0.063	0	0	0.502	0.513
EDNRA	PDE5A	9606.ENSP00000315011	9606.ENSP00000347046	0	0	0	0	0.065	0.064	0	0.564	0.585
EDNRA	GNAI1	9606.ENSP00000315011	9606.ENSP00000343027	0	0	0	0	0.069	0.151	0.600	0.101	0.677
EDNRA	EDNRB	9606.ENSP00000315011	9606.ENSP00000366416	0	0	0	0.951	0.077	0	0.900	0.978	0.908
EDNRB	GNA11	9606.ENSP00000366416	9606.ENSP00000078429	0	0	0	0	0	0.353	0.900	0.489	0.964
EDNRB	KCNJ13	9606.ENSP00000366416	9606.ENSP00000233826	0	0	0	0	0.062	0	0	0.624	0.632
EDNRB	PTGIS	9606.ENSP00000366416	9606.ENSP00000244043	0	0	0	0	0	0	0	0.419	0.419
EDNRB	GNAO1	9606.ENSP00000366416	9606.ENSP00000262494	0	0	0	0	0.077	0.151	0.900	0.101	0.920
EDNRB	SLC9A3	9606.ENSP00000366416	9606.ENSP00000264938	0	0	0	0	0	0	0.900	0.310	0.928
EDNRB	EPHA4	9606.ENSP00000366416	9606.ENSP00000281821	0	0	0	0	0	0.056	0	0.418	0.427
EDNRB	SETBP1	9606.ENSP00000366416	9606.ENSP00000282030	0	0	0	0	0.062	0.056	0	0.802	0.810
EDNRB	KIT	9606.ENSP00000366416	9606.ENSP00000288135	0	0	0	0	0.075	0	0	0.489	0.508
EDNRB	GNAI1	9606.ENSP00000366416	9606.ENSP00000343027	0	0	0	0	0.062	0.151	0.900	0.083	0.917
EDNRB	PDE5A	9606.ENSP00000366416	9606.ENSP00000347046	0	0	0	0	0	0.064	0	0.515	0.527
EDNRB	GFRA1	9606.ENSP00000366416	9606.ENSP00000347591	0	0	0	0	0.088	0	0	0.726	0.739
EDNRB	RAB27A	9606.ENSP00000366416	9606.ENSP00000379601	0	0	0	0	0.063	0	0	0.388	0.402
EDNRB	NOS1	9606.ENSP00000366416	9606.ENSP00000477999	0	0	0	0	0.049	0	0	0.428	0.433
EDNRB	HSPD1	9606.ENSP00000366416	9606.ENSP00000373620	0	0	0	0	0	0	0	0.454	0.454
EDNRB	VEGFA	9606.ENSP00000366416	9606.ENSP00000478570	0	0	0	0	0	0	0	0.468	0.468
EDNRB	MC1R	9606.ENSP00000366416	9606.ENSP00000451605	0	0	0	0	0.084	0	0	0.536	0.557
EDNRB	GDNF	9606.ENSP00000366416	9606.ENSP00000409007	0	0	0	0	0	0	0	0.689	0.689
EDNRB	SOX10	9606.ENSP00000366416	9606.ENSP00000380093	0	0	0	0	0.161	0.056	0	0.870	0.888
EFNA3	NGFR	9606.ENSP00000357393	9606.ENSP00000172229	0	0	0	0	0.060	0	0.600	0.092	0.628
EFNA3	EPHA4	9606.ENSP00000357393	9606.ENSP00000281821	0	0	0	0	0.183	0.368	0.900	0.994	0.999
EFNA3	KIT	9606.ENSP00000357393	9606.ENSP00000288135	0	0	0	0	0	0	0.600	0.193	0.663
EFNA3	FGFR4	9606.ENSP00000357393	9606.ENSP00000292408	0	0	0	0	0	0	0.600	0.057	0.606
EFNA3	MET	9606.ENSP00000357393	9606.ENSP00000317272	0	0	0	0	0.123	0.148	0.600	0.125	0.703
EFNA3	EPHB3	9606.ENSP00000357393	9606.ENSP00000332118	0	0	0	0	0.206	0.182	0.600	0.556	0.869
EFNA3	EPHA3	9606.ENSP00000357393	9606.ENSP00000337451	0	0	0	0	0.183	0.355	0.600	0.733	0.936
EFNA3	VEGFA	9606.ENSP00000357393	9606.ENSP00000478570	0	0	0	0	0	0	0	0.455	0.455
EFNA3	FGFRL1	9606.ENSP00000357393	9606.ENSP00000381498	0	0	0	0	0.070	0	0	0.505	0.520
EFNA3	FGFR2	9606.ENSP00000357393	9606.ENSP00000410294	0	0	0	0	0	0	0.600	0.047	0.602
EFNA5	MYOC	9606.ENSP00000328777	9606.ENSP00000037502	0	0	0	0	0	0	0	0.500	0.499
EFNA5	NGFR	9606.ENSP00000328777	9606.ENSP00000172229	0	0	0	0	0	0	0.600	0.309	0.712
EFNA5	NTN1	9606.ENSP00000328777	9606.ENSP00000173229	0	0	0	0	0	0	0	0.506	0.506
EFNA5	SEMA3G	9606.ENSP00000328777	9606.ENSP00000231721	0	0	0	0	0	0	0	0.427	0.427
EFNA5	SEMA6A	9606.ENSP00000328777	9606.ENSP00000257414	0	0	0	0	0	0	0	0.434	0.434
EFNA5	FCER2	9606.ENSP00000328777	9606.ENSP00000264072	0	0	0	0	0	0	0	0.416	0.416
EFNA5	EPHA4	9606.ENSP00000328777	9606.ENSP00000281821	0	0	0	0	0.183	0.964	0.900	0.990	0.999
EFNA5	SEMA3D	9606.ENSP00000328777	9606.ENSP00000284136	0	0	0	0	0	0	0	0.440	0.440
EFNA5	TIAM1	9606.ENSP00000328777	9606.ENSP00000286827	0	0	0	0	0	0	0	0.400	0.400
EFNA5	KIT	9606.ENSP00000328777	9606.ENSP00000288135	0	0	0	0	0	0	0.600	0.155	0.647
EFNA5	FGFR4	9606.ENSP00000328777	9606.ENSP00000292408	0	0	0	0	0	0	0.600	0.082	0.617
EFNA5	MET	9606.ENSP00000328777	9606.ENSP00000317272	0	0	0	0	0.123	0.148	0.600	0.101	0.695
EFNA5	SEMA6D	9606.ENSP00000328777	9606.ENSP00000324857	0	0	0	0	0	0	0	0.428	0.428
EFNA5	SORBS1	9606.ENSP00000328777	9606.ENSP00000360293	0	0	0	0	0	0	0	0.406	0.406
EFNA5	SLIT2	9606.ENSP00000328777	9606.ENSP00000422591	0	0	0	0	0.089	0.056	0	0.389	0.428
EFNA5	PRUNE2	9606.ENSP00000328777	9606.ENSP00000365908	0	0	0	0	0	0	0	0.475	0.475
EFNA5	PAX5	9606.ENSP00000328777	9606.ENSP00000350844	0	0	0	0	0.049	0.077	0	0.454	0.479
EFNA5	SLIT3	9606.ENSP00000328777	9606.ENSP00000332164	0	0	0	0	0.049	0.056	0	0.482	0.494
EFNA5	GAP43	9606.ENSP00000328777	9606.ENSP00000377372	0	0	0	0	0.062	0	0	0.484	0.495
EFNA5	MTHFD1L	9606.ENSP00000328777	9606.ENSP00000478253	0	0	0	0	0	0	0	0.546	0.546
